Date ,Branch,Inv. No.,Item Code,Sales Qty.,State,Status,Star rating,Tonnage,Technology
28-04-2023 00:00,CHENNAI,2333002281,RL35UV16W1,15,Tamil Nadu,Continue,3 Star,1,Non Inv
28-04-2023 00:00,CHENNAI,2333002284,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
28-04-2023 00:00,CHENNAI,2333002307,RL35UV16W1,5,Tamil Nadu,Continue,3 Star,1,Non Inv
28-04-2023 00:00,CHENNAI,2333002310,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
28-04-2023 00:00,CHENNAI,2333002336,RL35UV16W1,10,Tamil Nadu,Continue,3 Star,1,Non Inv
28-04-2023 00:00,CHENNAI,2333002376,RL35UV16W1,10,Tamil Nadu,Continue,3 Star,1,Non Inv
28-04-2023 00:00,CHENNAI,2333500017,RL35UV16W1,-5,Tamil Nadu,Continue,3 Star,1,Non Inv
28-04-2023 00:00,CHENNAI,2333002281,RL50UV16U2,25,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002282,RL50UV16U2,20,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002301,RL50UV16U2,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002385,RL50UV16U2,4,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002424,RL50UV16U2,15,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002426,RL50UV16U2,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002430,RL50UV16U2,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002448,RL50UV16U2,6,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002449,RL50UV16U2,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002488,RL50UV16U2,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2307002408,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2307002425,RL50UV16U3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2308004962,RL50UV16U3,130,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2308005190,RL50UV16U3,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2308005260,RL50UV16U3,100,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2308005319,RL50UV16U3,110,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002427,RL50UV16U3,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002428,RL50UV16U3,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002489,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002490,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002491,RL50UV16U3,6,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002492,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002493,RL50UV16U3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002494,RL50UV16U3,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002495,RL50UV16U3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002496,RL50UV16U3,10,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002497,RL50UV16U3,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002498,RL50UV16U3,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002499,RL50UV16U3,25,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002500,RL50UV16U3,7,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333500014,RL50UV16U3,-1,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2308005222,RL50UV16V2,100,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002351,RL50UV16V2,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002353,RL50UV16V2,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
28-04-2023 00:00,CHENNAI,2333002355,RL50UV16V2,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2308005383,RE60UV16U2,45,Tamil Nadu,Continue,1 Star,1.8,Non Inv
29-04-2023 00:00,CHENNAI,2308005503,RE60UV16U2,20,Tamil Nadu,Continue,1 Star,1.8,Non Inv
29-04-2023 00:00,CHENNAI,2308005612,RE60UV16U2,10,Tamil Nadu,Continue,1 Star,1.8,Non Inv
29-04-2023 00:00,CHENNAI,2308005724,RE60UV16U2,60,Tamil Nadu,Continue,1 Star,1.8,Non Inv
29-04-2023 00:00,CHENNAI,2308005728,RE60UV16U2,5,Tamil Nadu,Continue,1 Star,1.8,Non Inv
29-04-2023 00:00,CHENNAI,2308005730,RE60UV16U2,10,Tamil Nadu,Continue,1 Star,1.8,Non Inv
29-04-2023 00:00,CHENNAI,2333002614,RKJ50UV16U,2,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002715,RKL50UV16V,5,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002792,RKL50UV16V,5,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002793,RKL50UV16V,4,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002794,RKL50UV16V,5,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005330,RKL50UV16V3,10,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005384,RKL50UV16V3,65,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005652,RKL50UV16V3,20,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005673,RKL50UV16V3,50,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005708,RKL50UV16V3,60,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005722,RKL50UV16V3,85,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005728,RKL50UV16V3,50,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002631,RKL50UV16V3,3,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002632,RKL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002633,RKL50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002638,RKL50UV16V3,25,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002675,RKL50UV16V3,11,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002716,RKL50UV16V3,30,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002719,RKL50UV16V3,7,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002731,RKL50UV16V3,8,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002736,RKL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002737,RKL50UV16V3,10,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002739,RKL50UV16V3,3,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002740,RKL50UV16V3,1,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002741,RKL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002745,RKL50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002748,RKL50UV16V3,1,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002750,RKL50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002755,RKL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002757,RKL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002760,RKL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002761,RKL50UV16V3,16,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002762,RKL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002765,RKL50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002767,RKL50UV16V3,6,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002768,RKL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002773,RKL50UV16V3,15,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002790,RKL50UV16V3,10,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002791,RKL50UV16V3,10,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002842,RKL50UV16V3,3,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002875,RKL50UV16V3,1,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002878,RKL50UV16V3,50,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002879,RKL50UV16V3,50,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002892,RKL50UV16V3,4,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002893,RKL50UV16V3,10,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002895,RKL50UV16V3,9,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002896,RKL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005612,RKL60UV16U,3,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2308005620,RKL60UV16U,15,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2308005730,RKL60UV16U,3,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002714,RKL60UV16U,2,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002716,RKL60UV16U,15,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002718,RKL60UV16U,3,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002719,RKL60UV16U,2,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002731,RKL60UV16U,2,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002750,RKL60UV16U,3,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002766,RKL60UV16U,1,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002790,RKL60UV16U,10,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002791,RKL60UV16U,2,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002794,RKL60UV16U,5,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002875,RKL60UV16U,1,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002877,RKL60UV16U,25,Tamil Nadu,Continue,3 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2308005612,RKL71UV16T,3,Tamil Nadu,Continue,3 Star,2.2,Inv
29-04-2023 00:00,CHENNAI,2308005728,RKL71UV16T,2,Tamil Nadu,Continue,3 Star,2.2,Inv
29-04-2023 00:00,CHENNAI,2333002716,RKL71UV16T,10,Tamil Nadu,Continue,3 Star,2.2,Inv
29-04-2023 00:00,CHENNAI,2333002718,RKL71UV16T,3,Tamil Nadu,Continue,3 Star,2.2,Inv
29-04-2023 00:00,CHENNAI,2333002776,RKL71UV16T,2,Tamil Nadu,Continue,3 Star,2.2,Inv
29-04-2023 00:00,CHENNAI,2333002791,RKL71UV16T,2,Tamil Nadu,Continue,3 Star,2.2,Inv
29-04-2023 00:00,CHENNAI,2333002877,RKL71UV16T,7,Tamil Nadu,Continue,3 Star,2.2,Inv
29-04-2023 00:00,CHENNAI,2308005330,RKM35UV16W,100,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005503,RKM35UV16W,30,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005612,RKM35UV16W,20,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005728,RKM35UV16W,10,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005730,RKM35UV16W,15,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002622,RKM35UV16W,2,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002626,RKM35UV16W,1,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002630,RKM35UV16W,20,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002631,RKM35UV16W,1,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002632,RKM35UV16W,1,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002633,RKM35UV16W,5,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002714,RKM35UV16W,3,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002717,RKM35UV16W,10,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002718,RKM35UV16W,5,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002719,RKM35UV16W,2,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002720,RKM35UV16W,4,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002731,RKM35UV16W,4,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002753,RKM35UV16W,2,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002757,RKM35UV16W,2,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002791,RKM35UV16W,2,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002793,RKM35UV16W,1,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002877,RKM35UV16W,3,Tamil Nadu,Continue,5 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005384,RKM50UV16V,50,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005619,RKM50UV16V,100,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005673,RKM50UV16V,30,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005723,RKM50UV16V,30,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005728,RKM50UV16V,30,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002708,RKM50UV16V,50,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002709,RKM50UV16V,15,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002710,RKM50UV16V,40,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002711,RKM50UV16V,25,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002712,RKM50UV16V,1,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002713,RKM50UV16V,2,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002717,RKM60UV16U,3,Tamil Nadu,Continue,5 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002718,RKM60UV16U,1,Tamil Nadu,Continue,5 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002720,RKM60UV16U,11,Tamil Nadu,Continue,5 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002731,RKM60UV16U,2,Tamil Nadu,Continue,5 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2333002877,RKM60UV16U,5,Tamil Nadu,Continue,5 Star,1.8,Inv
29-04-2023 00:00,CHENNAI,2308005330,RKY35UV16W3,31,Tamil Nadu,Continue,3 Star,1,Inv
29-04-2023 00:00,CHENNAI,2308005612,RKY35UV16W3,20,Tamil Nadu,Continue,3 Star,1,Inv
29-04-2023 00:00,CHENNAI,2333002594,RKY50UV16V3,3,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002598,RKY50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002639,RKY50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002640,RKY50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002641,RKY50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002643,RKY50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002645,RKY50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002646,RKY50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002651,RKY50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002657,RKY50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002664,RKY50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002669,RKY50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002670,RKY50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2333002738,RKZ50UV16U4,2,Tamil Nadu,Continue,5 Star,1.5,Inv
29-04-2023 00:00,CHENNAI,2308005383,RL35UV16W1,100,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005503,RL35UV16W1,30,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005612,RL35UV16W1,40,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005651,RL35UV16W1,100,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005661,RL35UV16W1,70,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005673,RL35UV16W1,20,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005708,RL35UV16W1,40,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005728,RL35UV16W1,20,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005730,RL35UV16W1,35,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002624,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002625,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002795,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002824,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002828,RL35UV16W1,6,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002829,RL35UV16W1,3,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002831,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002832,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2333002834,RL35UV16W1,6,Tamil Nadu,Continue,3 Star,1,Non Inv
29-04-2023 00:00,CHENNAI,2308005661,RL50UV16U2,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2308005708,RL50UV16U2,40,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002711,RL50UV16U2,6,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002732,RL50UV16U2,1,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002733,RL50UV16U2,35,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002734,RL50UV16U2,22,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002735,RL50UV16U2,1,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002737,RL50UV16U2,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002769,RL50UV16U2,10,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002772,RL50UV16U2,15,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002773,RL50UV16U2,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002774,RL50UV16U2,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002895,RL50UV16U2,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2308005502,RL50UV16U3,45,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2308005612,RL50UV16U3,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2308005673,RL50UV16U3,30,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2308005728,RL50UV16U3,20,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002594,RL50UV16U3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002598,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002601,RL50UV16U3,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002602,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002605,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002607,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002608,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002609,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002610,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002611,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002612,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002613,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002615,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002621,RL50UV16U3,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002623,RL50UV16U3,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002627,RL50UV16U3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002634,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002635,RL50UV16U3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002636,RL50UV16U3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002637,RL50UV16U3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002638,RL50UV16U3,15,Tamil Nadu,Continue,3 Star,1.5,Non Inv
29-04-2023 00:00,CHENNAI,2333002675,RL50UV16U3,7,Tamil Nadu,Continue,3 Star,1.5,Non Inv
